id,price,bedrooms,bathrooms,sqft_living,floors,yr_built
2597000130,570000,3,2,1930,1,1964
6169900545,1.33E+06,3,1.5,1940,1.5,1900
1328340630,330490,3,2.75,1440,1,1980
705730280,325000,3,2.5,1740,2,1999
705730280,335000,3,2.5,1740,2,1999
5379805910,314000,5,2.75,2210,1,1963
2887700091,625000,4,2,2190,1.5,1925
7732410420,809000,3,2.5,2590,2,1988
7806500290,535000,3,2.5,2790,2,1990
1565600130,275000,5,1.75,2180,1,1963
2473100280,358000,4,2.75,2580,1,1967
3826000460,297975,3,2.25,2820,1,1947
1823069088,492000,2,1.75,1300,1,1945
1901600095,210000,2,1,720,1,1943
9285800020,622500,3,2.5,2260,1.5,1928
3383900048,550000,3,2.5,1550,3,2004
1423700680,190000,3,1.75,1390,1,1965
9264930980,340000,4,2.5,2380,2,2000
3825311190,678000,3,2.5,2640,2,2003
9122500080,275000,5,2,2260,1,1962
1189000130,493000,3,2.75,1720,1,1947
3347400525,147000,3,1,1070,1,1960
8091411100,334000,3,2.25,2000,2,1985
4384000020,605000,4,2.5,2800,1,1970
321059132,365000,3,1.75,1450,1,1976
1016000080,345000,3,1,1620,1,1958
3585900305,999000,3,2.5,2710,1,1956
2922701305,470000,2,1.75,1520,1,1910
8123500050,599000,5,2.75,2730,1,1968
5547500050,255000,3,2.25,1740,1,1977
5469700020,295000,4,1.75,1800,1,1975
9358400080,550000,4,3.5,4150,2,2006
1257200050,1.31E+06,5,3.5,3270,2,2011
1180005220,225000,2,1,1070,1,1922
9536600010,520000,4,0.75,1960,1,1923
6140100022,345000,3,3.25,1600,2,2000
6140100095,475000,4,1.75,1650,1,1950
4037800020,497500,5,1.5,2170,1,1959
322069180,649500,3,3,3730,1.5,1990
9348700020,734500,4,2.75,3280,2,2003
7414200010,276000,3,1,870,1,1953
7849200635,235000,2,1,900,1,1928
1524800005,325000,2,1,1400,1,1974
8045600130,425000,4,2.75,1680,1,1979
5559200170,307000,4,2,2390,2,1949
5700000275,635000,3,2.5,2300,1.5,1921
3224900130,223000,3,1.75,1340,1,1973
4397010480,425000,3,2.75,2600,2,1994
2310000250,190000,3,2.25,1640,1,1989
8731902340,275000,4,1.75,1960,1,1967
3630000080,450000,3,2.5,1480,2,2005
4139900050,1.47E+06,4,3.25,5010,2,1988
9191200380,550000,4,2,1540,1.5,1913
930000415,835000,4,2.75,4030,2,1943
5450300020,900000,6,3,3020,2,1952
8898700440,290000,2,2,1590,1,1983
1238501188,1.04E+06,4,2.5,2910,2,2014
644210020,780000,4,2.5,3020,1,1976
3066200460,572500,3,2,2290,2,1979
3422049088,389000,3,1.75,2180,1,1938
6433000050,350000,4,1.75,2740,1,1972
7215410430,476000,4,2.5,2740,2,1993
5316100255,1.05E+06,2,3,2330,2,1927
2413300980,287000,3,2.25,2300,1,1978
1175000280,707500,4,4,1550,1.5,1907
7304300420,464500,4,2.5,1750,1,1947
59000250,720000,3,1.5,2180,1,1941
1441300130,319000,3,2.5,1610,2,1994
1075100050,330000,3,1,1570,1,1953
7972000010,120750,3,1.75,1140,1,1969
7972000010,195000,3,1.75,1140,1,1969
5113400364,650000,4,1.5,2480,1,1946
5076900010,530000,3,1.75,1690,1,1958
3526039193,825000,4,3,2910,1,1970
7905380280,436000,4,2,1600,1,1972
7936500221,658000,2,1,1010,1,1926
5100404761,547500,3,2,1850,1,1940
510000050,762000,3,1.75,2150,2,1906
7148700050,340000,3,1.75,2650,1,1952
3271800185,880000,4,1.75,2510,1,1953
2652501470,1.22E+06,4,2.5,3240,2,2008
1568100920,1.95E+06,4,2.5,3440,2,2012
7738500185,382500,3,2,1150,1,1952
9133600130,344500,3,1.75,1890,1,1976
3298720010,375000,4,2.75,1430,1,1982
2856101479,276000,1,0.75,370,1,1923
5710610250,500000,5,3.25,3130,2,1975
163000010,330000,4,2.5,2105,2,2003
1062100095,328000,3,1,890,1,1950
1437900020,450000,3,1.5,1340,1,1972
8073000585,840500,4,2.25,2290,1,1948
3342700491,679000,3,2.5,2770,2,1957
3395800305,270000,3,1.5,1890,1,1957
2923500010,757500,5,2.25,3160,2,1977
3629970680,524950,2,2.5,1830,2,2005
2408800130,424900,4,2.75,2950,1,1960
2204500480,551100,3,1,1430,1,1954
7708000010,421000,3,2,1420,1,1968
2639400020,635000,4,1.75,2460,2,1952
7883604095,255000,3,1,1340,1.5,1920
3055800020,419950,4,1,1530,1,1955
7195800009,325000,6,3,2650,1,1977
8946750170,281000,4,2.25,1677,2,2012
5603700095,655275,3,1.75,2050,1,1962
8819900170,861000,3,2,2520,1,1931
3999300290,850000,3,3.5,2620,2,1977
2791500280,246000,3,2.5,1650,1,1990
8820903560,380000,2,1,700,1,1926
4401200460,813000,4,2.5,3430,2,1998
3394100020,990000,4,2.5,3140,2,1988
2880100795,650000,3,2.5,2350,2,2003
104560280,273000,4,3,1990,2,1990
2133010290,398000,4,2.5,2050,2,1989
1723049008,200000,2,1,930,1,1938
8146100095,839000,3,1,1230,1,1955
7715800430,502000,3,2.5,1870,1,1984
9510900630,305000,3,2.25,2110,1,1973
9414610020,574950,5,3.25,3160,2,1980
1160000255,311000,3,1,1120,1,1942
777100005,1.65E+06,3,2.25,2750,1,1959
3205100130,387000,3,1,1230,1,1962
2929600020,375000,3,1.5,1190,1.5,1948
2420069242,175000,2,1,740,1,1920
5009600010,248000,4,2.5,1770,2,2003
2414600255,336750,4,2.25,1720,1,1955
9359300250,685000,4,2.5,2770,2,1989
3629980920,645000,4,2.75,2330,2,2004
6679001060,279000,3,2.5,1660,2,2003
1702900664,479000,2,2.5,1730,3.5,2008
928000020,466000,3,2.25,1880,1,1962
705710290,361500,4,2.75,2190,2,1995
8155830020,404000,3,1.75,1720,1,1995
9378700190,319000,4,3.25,2360,2,1990
5104200420,320000,3,1.5,1490,1,1969
9550202140,1.31E+06,4,3.75,3490,2,2014
7855300460,1.00E+06,3,2.75,2370,1,1971
9346960050,660000,4,2.5,2290,2,1977
2254501440,546000,4,3,1790,1.5,1901
3732800525,300000,4,1.75,1820,1,1926
2525059134,500000,2,1.5,1760,1,1964
8562891100,381500,4,2.5,2430,2,2003
4094800380,990000,3,2.25,2630,2,1966
5104530680,278226,4,2.5,2390,2,2006
2917200675,340000,2,1.75,1500,1,1947
8732030440,305000,4,2.5,2510,1,1977
7779200275,760000,4,2.5,2420,1,1958
6121800050,195000,4,1.5,2170,2,1952
5652601155,564000,4,1.75,1960,1,1960
3261020080,539500,4,2.25,2280,1,1977
4060000020,299980,4,1.5,1580,1,1945
5468730280,290000,4,2.5,1850,2,1993
7304301045,257000,2,1,770,1,1947
4077800507,518500,4,3,2120,1.5,1985
1041500020,657000,4,2.75,3060,1,1982
1423089134,590000,3,2.25,2680,2,1984
3992700048,526000,4,1.75,2220,1,1959
2172000285,254500,2,1,1150,1,1920
8813400345,575000,2,1,980,1,1909
5487300020,464550,3,1.5,1690,1,1967
7201800280,409950,3,1.75,1320,1,1969
8856000545,100000,2,1,910,1,1956
567000380,365000,2,1.5,820,2,2009
1450100020,208000,3,1,1300,1,1960
7950302995,497950,4,2.5,1950,2,1998
1446110020,405000,5,3.5,3672,2,2006
8914100080,568000,3,2.5,2740,2,1994
3333000655,334000,2,1,890,1,1941
8019201061,235000,3,2,1090,1,1961
8570900328,295000,2,1,1170,1,1963
5631500947,610000,4,3,2600,1,1994
254000020,453500,4,1.75,2000,1,1959
1929300305,1.22E+06,4,3.75,3520,1.5,1913
4202400078,175000,2,1,1410,1,1968
4202400078,335000,2,1,1410,1,1968
2968800010,275000,3,1.5,1950,1,1956
2880100675,400000,2,1,980,1,1918
1024000050,915000,3,2.75,3390,1,1979
6072400280,619850,4,2.5,2270,1,1972
2329600280,225900,3,1,1510,1,1963
6822100050,525000,2,1.5,960,1,1910
1420400130,215000,4,2.25,1900,1,1967
7732400280,802000,3,2.5,2580,2,1986
4397000500,330000,4,2.5,2340,2,1997
9560700010,549800,3,2.25,1580,1,1958
6131600285,195500,4,1,1230,1.5,1954
8956500020,338000,3,2.5,1590,2,1992
624069108,3.20E+06,4,3.25,7000,1,1991
1727500280,480000,4,2.25,1770,1,1972
4029400080,383000,4,2.5,1850,1,1962
2873000920,257000,3,1.75,1430,1,1975
1402900460,335000,4,2.75,2190,2,1996
8125200480,422000,4,2.5,2310,2,2012
1087900050,560000,3,1.75,2000,1,1963
7937900280,680000,4,2.75,3620,2,2006
1096100010,320000,2,1,1210,1,1952
2050100250,665000,3,2.5,2330,1,1996
8691370500,751000,3,2.5,2840,2,2002
7147600225,320000,6,2.75,2410,1,1957
4021100095,290000,4,1.75,1820,2.5,1918
7524000280,250000,4,2,1470,1,1967
3205200430,423000,3,1.75,1100,1,1964
7922720250,601002,4,2.5,2050,1,1976
3644100095,352900,2,1.5,1240,2,2002
3425079088,509950,3,2.5,2210,2,1995
8730000250,360000,2,1.75,1340,3,2009
2581900235,1.08E+06,4,2.75,2580,2,1964
3793500920,349950,3,2.5,2390,2,2002
2472920780,395000,4,2.5,2250,2,1987
8860200010,273500,3,1.5,2000,1,1967
6823100225,700000,4,1.75,1870,1,1949
6669070080,699000,3,2.5,2370,2,1985
7214810050,537000,4,2.25,2640,1,1980
3791500050,405000,3,1.5,1240,1,1977
4340610080,269500,2,1,800,2,1999
7686203620,260000,4,2.5,2050,1,1965
2013800095,266750,3,2.25,1650,2,1988
4030100005,1.80E+06,5,3.75,4320,2,1938
8931100095,779000,2,2.25,2130,1,1950
1954630080,500000,3,2.5,2840,1,1994
3361402066,365000,4,1.75,3080,1.5,1950
579000595,724000,2,1,1560,1.5,1942
7701960250,890000,4,2.75,3220,2,1994
1250200595,431000,4,2.5,1450,1.5,1902
2632000080,242000,2,1,960,1,1947
9323000010,415000,4,2.5,2670,2,1999
3052700225,727160,7,3.75,2310,2,1984
3459900305,1.11E+06,4,3.25,3520,1,1978
3530410020,265000,2,1.75,1090,1,1970
461005435,519000,3,1.75,2000,1,1903
8851500050,262000,4,1.5,1840,2,1965
4094800190,1.19E+06,4,2.5,3160,2,1965
2025701190,295000,3,1.75,1520,1,1992
226059120,615000,3,1.75,2110,1,1978
1818800235,1.10E+06,4,2.75,3410,1,1958
3905080250,575000,4,2.5,2630,2,1992
3126049415,388000,3,1.75,1350,3,1999
1245000500,750500,4,2.5,2860,1,1989
2924069132,527500,3,1.75,2310,1,1977
922069169,503000,3,2,2590,2,1988
5015000346,1.05E+06,4,3.5,3500,2,2000
8122101440,325000,2,1,800,1,1953
6413600285,402000,3,1.75,1580,1.5,1947
6145601995,370000,3,1.5,1560,1,1927
1214000080,329950,3,1,1750,1,1956
3361400980,135000,2,1,600,1,1943
2826049260,482500,4,3,1630,1,1990
1001200050,259000,4,1.5,1260,1.5,1955
8732130680,210000,3,2.25,2140,1,1978
1310430130,459000,4,2.75,2790,2,2000
2380000190,375000,3,1.75,2530,1,1977
123039626,295000,3,2.25,1330,1,1974
1257200290,910000,3,2,2700,1,1962
318900080,470000,4,1,1740,1.5,1932
8118600080,565000,4,2,2070,1.5,1940
2023049372,339950,4,2.25,2670,1,1955
126059005,547000,5,3,2200,1,1971
6303401150,125000,2,1,810,1,1942
1732801150,2.30E+06,4,4.75,3970,2,1928
7893800250,348000,3,2.5,2370,1,1979
1922059298,175000,3,1,1460,1,1961
2391600950,439950,3,2.5,1770,2,1990
3623029034,230000,3,1,1120,1,1934
13001991,207000,3,2.5,1520,2,2005
1156000250,320000,5,2.5,3020,1,1978
1326059182,1.09E+06,5,3.25,5600,2,1988
3755500080,510000,4,1.5,1320,1,1954
5042300095,730000,4,1,1870,1.5,1940
7772800020,750000,3,3.75,2460,1,1976
3629000080,237000,3,1.5,960,1,1962
5126210280,560000,3,2.5,3440,2,1990
3062600050,745000,3,2.75,3010,1,1970
5493110080,1.83E+06,3,3.75,6030,2,1991
2560801222,180000,3,2.25,1990,2,1967
2560801222,309950,3,2.25,1990,2,1967
2660500095,715000,4,1,1710,1.5,1913
4083800345,620000,4,2.25,1890,1.5,1918
587800130,330000,3,2.5,1990,2,1996
8901000585,525000,4,1.75,1600,1,1973
8650000250,611000,6,2.5,3820,1,1974
4137050130,294000,4,2.5,2210,1,1990
3288300920,463000,3,1.75,2020,1,1975
3374500290,320900,3,2,1770,1,1990
1137400420,369950,4,2.5,2050,2,2005
3222059130,565000,4,2.75,3130,2,1981
3959400345,589500,4,1.5,3520,1.5,1929
3971701990,400000,4,1.75,1810,2,1977
686530170,458000,3,2.25,2150,1,1977
808300470,436000,4,2.5,2495,2,2002
7129303180,310000,3,2,1290,1,1950
8944460290,398000,5,2.5,3004,2,2006
2128000050,625000,4,2.25,2070,1,1977
4139910170,1.01E+06,5,3.25,4050,2,1990
8122100235,435000,2,1,960,1,1940
1117000050,250000,3,2.25,1900,1,1961
5361700020,430000,3,1.5,1450,1,1961
1315300095,790000,4,3.5,2720,2,2014
5093300280,1.68E+06,5,5.25,4830,2,1952
3438503214,250000,4,2.75,1920,1,1992
2346800461,1.12E+06,5,1.5,2540,2,1954
1826049408,383900,3,1.5,1600,1,1965
5468780020,330000,4,2.5,2210,2,2004
1126059091,624000,3,2.5,2510,1,1975
3010300415,383000,5,2,2280,1,1951
619079016,687000,4,3.25,4400,2,1993
3449800010,558000,4,3.25,3160,2,1997
1231000500,275000,3,2,1380,2,1971
4191500130,687500,5,2.75,3320,1,1963
104550660,275000,3,2.5,1870,2,1989
1769600066,700000,3,3.5,3030,2,1971
3762900020,342500,2,1.75,1210,1,1982
1626069253,483500,4,2.5,2740,2,1995
3904100089,190000,3,1.75,1350,1,1912
3904100089,300000,3,1.75,1350,1,1912
1797500780,540000,3,2,1470,2,2007
7614100080,140000,3,1.75,1270,2,1981
87000006,275000,4,1.75,1680,1,1959
8074200185,370000,3,2.75,2120,1,1958
9310300185,227000,2,1,1040,1,1937
1433100010,312000,4,1,1730,1,1962
7129302555,260000,2,1,1410,1.5,1918
809002705,797000,3,2.5,1370,2,1907
3026079005,640000,6,2,2840,1.5,1948
2413910050,605000,4,1.75,3280,1,1976
8078550190,329950,3,2.25,2070,1,1987
2225079030,180000,2,1,960,1.5,1946
2019200480,220000,3,2.25,1470,1,1985
9274202005,723000,4,2.25,2430,1.5,1928
3834500170,375000,3,1.75,1430,1,1928
1223039242,388000,3,1.75,1760,1,1962
7657600005,249950,5,2,1730,1,1944
8963300005,390000,5,1.75,2290,1,1965
2287000280,705000,4,1.75,1690,1,1959
686300420,590000,4,2.5,3220,1.5,1966
9335400005,292000,4,1.75,2130,1,1952
2321059093,506000,3,2.5,2100,1,1990
7732410380,907500,4,2.5,2770,2,1987
3625049088,2.27E+06,4,3.25,4040,1,1954
13001795,319500,4,2.75,2500,1.5,1907
1604602195,265000,5,1.75,1580,1,1913
1003400250,237000,3,1,1130,1,1954
42000006,235000,5,1,1500,1.5,1966
1193000380,740000,4,2.25,2230,1.5,1928
6300500545,359000,3,1.5,1550,1,1978
538000190,334950,4,2.5,2230,2,1999
2826049091,259950,2,1,790,1,1947
6147650170,253000,4,2.5,2230,2,2006
3630030500,561000,3,2.25,1710,2,2004
6844701680,455000,2,1.5,1260,1,1941
9542000275,675000,4,2.5,2420,1,1968
1423600020,267000,3,1.5,1090,1,1967
8944460170,368000,4,2.5,2689,2,2006
6431000005,599995,3,1,1620,1.5,1928
3755000020,342500,3,1,940,1,1966
1503200050,252000,4,1.75,1940,1,1974
2599000130,247200,3,1,1590,1,1961
871001980,910000,3,3.5,3020,2,1954
1774000170,419950,4,1.75,1870,1,1969
8945300290,160000,3,1,880,1,1966
9433000480,799950,4,3.5,3030,3,2014
6672920050,400000,3,2.25,2140,2,1986
7893805650,210000,5,2,2050,1,1956
7893805650,475000,5,2,2050,1,1956
9542830480,355900,3,2.5,2090,2,2008
3824100364,420000,3,2.25,2520,1,1977
9542850290,710000,4,2.5,2630,1,1977
5726500130,518000,4,1.75,2560,1,1974
1862400285,375000,3,1,1200,1,1937
6123600285,185000,3,1.5,1010,1,1953
6838000170,402000,3,2.5,1520,2,1986
2922069134,585000,3,1.75,2170,1,1976
2767603165,500000,4,2,1980,2,1910
1118001835,1.72E+06,4,2.5,3070,2,1927
4030100290,1.68E+06,5,3.5,5170,3,1998
9828702335,570000,2,2,1140,2,2014
8141200080,680000,8,2.75,2530,2,1901
9407101850,345000,3,2.25,1690,2,1979
9542830050,355000,4,2.5,2150,2,2010
4038300010,390000,3,1.5,1180,1,1959
1898700050,128000,3,1,1400,1,1969
826000480,448500,3,1.75,1300,2,1912
6163901150,346000,3,1.75,1590,1.5,1953
3956900480,779000,3,1.75,1990,1,1941
3824100020,335000,3,1.75,1510,1,1948
5026900235,1.85E+06,4,3.25,2910,2,1914
1330850130,799990,3,2.5,2850,2,1994
1726059134,1.08E+06,3,2.5,2830,2,2001
2767604551,371000,2,1.5,1110,3,2000
7424600020,620000,4,2.5,1900,1,1967
8731000010,343000,4,1.75,2290,1,1960
5104200380,265000,3,1,1010,1,1969
1311030430,1.00E+06,5,2.5,4670,2,1998
3585900190,825000,3,2.5,3400,1,1955
98020630,889000,4,3.5,4070,2,2004
3826500470,305000,3,2.25,1630,1,1977
5422560660,407000,2,2.5,1700,2,1976
267000130,613000,5,2.5,2070,1,1967
6117502230,1.64E+06,3,3.5,4660,2,1975
2402100675,645000,3,3.75,2050,2,1910
1624059224,1.16E+06,4,3.5,4680,2,2005
3811000250,610000,3,2.25,2320,2,1980
8029520250,450000,3,2.5,3800,2,1994
3438501150,300000,3,2,720,1,1947
3582900280,1.12E+06,5,2.75,4400,1,1963
3521069142,418200,3,2.5,2260,2,1992
646910020,250000,3,2.5,1650,2,2004
1026069134,619000,3,2.5,2560,2,2002
5230000020,500000,4,3,3720,3,1979
1442740010,465000,4,2.5,2590,2,1986
7937600010,322000,4,1,1750,1,1942
1545801410,276900,3,2.5,1620,2,1989
1235700073,660000,3,2.25,1700,1,1990
7806450050,480000,3,2.5,2450,2,1990
3250500103,925000,3,1.75,1610,1,1951
2624300080,825000,3,3,3730,1,1979
7568700525,326000,2,1,1210,1,1940
7683800010,205000,3,1,1300,1,1959
3089000005,150000,2,1,850,1.5,1950
9510970010,593567,3,2.5,1770,2,2005
9560800290,440000,3,2.5,2060,2,1987
1385100050,751000,3,2.5,3090,2,1992
3294700101,295000,2,1.75,1050,1.5,1925
8021700725,422500,3,2,1300,2,1988
4038200480,480000,3,1,1160,1,1959
3630180380,890900,4,2.5,3420,2,2006
2782100280,672500,4,2.75,2620,2,2000
3797002575,605000,4,1.5,1880,1,1926
9315600050,1.68E+06,5,3.25,4560,1,1963
1939110080,565000,4,2.5,2330,2,1987
5423030380,725000,4,1.75,2350,1,1979
5693501100,640000,3,3,1560,3,2006
1612500170,253750,4,1,1380,1.5,1939
6116500290,799950,6,2.75,3040,1,1958
2450000275,595000,4,1.5,1350,1,1959
2194100050,850000,4,2.5,3180,2,1977
3782760280,366000,3,2.5,1790,2,2009
4320200020,715000,4,3,1986,2,1922
2944500420,300000,4,2.5,2400,2,1992
3616600231,960000,4,3,4590,2,1981
6758700050,812000,3,2,1970,2,1913
2545900050,234950,3,1,1360,1,1977
8824900050,656500,4,2,2710,1,1919
6300000213,255000,2,1.5,920,2,1995
2211700290,538000,3,2.75,2000,1,1960
739500050,260000,3,2.25,1920,1,1961
6190500380,546200,3,2.5,2678,2,1998
5129000006,280500,3,1,1220,1,1952
2112700280,295000,3,1.75,1440,1,1979
9828702895,700000,4,1.75,2420,1.5,1900
2026059181,560000,3,2,2090,1,1992
3295610080,912000,4,2.75,4030,2,1997
1474000050,437000,3,1.75,1310,1,1976
2896400170,447000,3,2.5,1800,2,2003
3342103281,500000,4,1,1160,1,1913
7172200080,508300,3,1,1160,1,1930
5209200010,485000,3,1.5,1870,1,1962
6744700427,540000,7,5.75,3700,2,1948
1328310440,356000,3,2.25,2280,2,1977
2710600080,525000,4,2,1720,1,1949
8651611980,962800,4,2.75,3630,2,1999
1541700010,315000,4,2.5,2040,2,2003
477000019,525000,3,2.25,1750,3,2001
8165501700,325000,2,2.25,1550,2,2007
9534400010,965800,4,1.75,2500,1,1966
7577700185,550000,4,1,1440,1.5,1924
257000263,182200,4,1,1130,1.5,1929
8638500020,315000,3,1,1210,1.5,1958
452001310,500000,2,1,960,1,1900
7852000500,480000,5,2.5,2160,2,1998
4219401236,1.69E+06,3,1.75,3400,1,1957
1622069127,525000,5,3.25,3960,2,1989
2644300005,407500,4,2.5,1900,2,1988
3211260290,443000,4,3,2620,2,1987
3625500130,1.26E+06,4,2.5,3150,2,1966
6819100380,642000,3,1,1040,1,1924
8562600500,520000,3,1.75,1540,1,1964
9279200280,750000,3,2,1820,1.5,1941
6788201440,855000,5,1.5,1930,1.5,1929
2624089026,275000,4,1,1430,1.5,1934
8698600080,265000,5,2.75,2920,1.5,1911
425069136,894400,3,2.5,3100,2,1991
5528600050,546000,2,1,1200,1,1948
8682290660,699950,2,2.5,2390,1,2007
1839920050,435000,3,2,1270,1,1969
6624010010,259500,4,1.5,1300,1,1970
9406590010,359950,4,3.25,2290,2,2007
3575305362,517000,3,1.75,1740,1,1976
8835900010,579000,3,1,1590,1,1948
7199000290,525000,4,2,2420,1.5,1967
6669150280,320000,4,2.5,2130,1,1978
2619600010,635000,4,1.75,1950,1,1969
2314300420,400000,4,2.5,2150,2,1998
9512500380,455000,3,1.75,1270,1,1968
8653600050,572000,3,1.75,1850,1.5,1908
4045900020,650000,2,1.5,1440,1,1956
1311800130,162500,3,1.5,1390,1,1967
9542890010,400000,2,2.5,1340,2,2008
4027700795,268300,3,1,1190,1,1968
7013200280,989000,6,4.5,3830,3,1919
2460700430,342000,3,1.75,1780,1,1981
6147650280,315000,4,2.5,3130,2,2006
3574800010,485000,4,2.75,1830,1,1979
8731981640,277500,4,2.5,2550,1,1976
1525069134,1.30E+06,4,3.5,3790,2,1998
2824069180,385000,4,1.75,1800,1.5,1912
751000080,426000,2,1,1630,1,1947
2044500213,310000,4,2,1870,1.5,1956
2044500213,449000,4,2,1870,1.5,1956
1703400470,375000,2,1,980,1,1919
7363600185,1.19E+06,3,2.25,2860,1,1976
3904901300,468000,3,2.25,1470,2,1985
7548300425,336000,1,1,1160,2,2000
4123830480,392000,4,2.75,1940,2,1990
9477000280,412500,4,2.25,1630,1,1977
8567450080,545000,4,2.5,2755,2,2001
7129304540,133000,5,2,1430,1.5,1947
7129304540,440000,5,2,1430,1.5,1947
2250000010,294450,4,2.25,1400,1,1961
5162100660,335000,4,2.5,2520,2,1987
4140500050,362000,3,1,1290,1,1956
2129700525,322000,3,1.75,1400,1,1977
4337000275,230500,2,1,740,1,1943
3942900010,380000,4,2,1710,1,1950
8699100321,292000,4,2.75,2414,2,2006
7686203180,172500,3,1,1040,1,1954
1193000480,784000,4,2.75,3540,1.5,1947
1234000630,525000,4,2.75,2530,1,1942
8562750250,600000,3,2.5,2320,2,2003
5088500170,435000,3,2.5,2530,2,1989
1061500630,359900,5,2.75,2790,1.5,1965
8073000491,700000,4,1.75,1950,1,1957
3277801448,280000,3,2,1020,2,2009
1656600280,655000,4,2.5,3110,2,1997
4139420190,2.48E+06,4,5,5310,1,1992
5360200052,499950,3,2.5,2580,2,2001
7234601025,540000,3,2.5,1380,2,2008
8001470480,970000,4,2.75,3980,2,2002
2597670470,330000,4,2.5,2080,1,1989
7199330130,474000,3,1.75,1530,2,1978
4039700080,670000,4,1.75,1930,1,1968
5317100780,1.30E+06,4,3.25,2330,2,1918
2597450250,1.16E+06,4,2.5,3860,2,1985
2472920680,440000,4,2.5,2880,2,1988
7436300170,411000,2,2.5,1590,2,1997
3964400470,500000,3,1.5,2150,1.5,1928
7351200050,1.34E+06,4,1.75,2300,1.5,1934
1377800277,696000,6,3.25,2900,2,1977
3862400050,465000,3,2.25,1970,1,1967
7199310170,518000,4,2.5,1740,1,1976
8039900086,251000,3,1.75,1220,1,1962
1137600190,255000,3,2,1290,1,1978
1566100130,319000,2,1,780,1,1924
9547205610,719000,4,2.75,2210,1.5,1926
5608000190,1.52E+06,5,3.5,5930,2,1996
3295450050,322000,4,2.5,1950,2,2000
3751602249,205000,4,1,1340,1,1970
7889600190,229000,3,1,1590,1,1956
217700050,395000,3,2.25,1780,1,1960
7943000020,183000,2,1,760,1,1980
7199310290,583500,3,1.75,1720,1,1978
192700080,312000,3,2.5,2070,1,1917
23520380,539000,3,1.75,1790,1,1978
8961950050,409000,4,2.75,3230,2,2002
3300701365,510250,3,1.75,1400,1,1951
871000170,535000,2,2,1370,1,1952
9407150250,280000,3,2.5,1600,2,1996
7789000235,286000,3,1,950,1,1958
8587400050,710000,3,2.75,2210,1,1968
5100401315,395000,2,1,930,1,1940
2634500005,237500,2,1,810,1,1949
6332000050,464000,3,2,1630,1,1912
2126049265,495000,3,1.75,1770,1,1968
7950304095,257500,1,1,710,1,1916
587550010,570000,4,3.5,3990,1,1999
1402630190,362000,3,2.5,2310,2,1986
2402100895,640000,33,1.75,1620,1,1947
3750604417,172500,3,1,1140,1,1972
9547202890,596000,2,1,1040,1,1910
2600110250,840000,4,2.5,2170,1,1980
7403200050,1.60E+06,3,2.25,3370,1,1980
9528104360,435000,2,1.5,901,3,2001
2634500050,251000,2,1,840,1,1949
268500020,282500,4,1,1650,1,1964
1796361100,265000,3,2.25,1380,1,1987
8807300130,330000,3,1,910,1,1969
7170200080,435000,2,1,1230,1,1928
1877500005,827235,3,1.75,1740,1,1948
7211400525,249950,4,1,1290,1.5,1957
2549000020,400000,3,2.5,1950,2,1988
4137040250,300499,4,2.5,2150,2,1990
5101400461,449000,4,2,1560,1,1959
2306400010,500000,2,1,1120,1,1923
8861000095,865000,3,1.5,1790,1,1953
3754500010,899950,4,3.5,3290,2,2006
4326000190,370000,4,1,1540,1.5,1961
1525069088,442500,5,3.25,4240,2,1980
9474700020,310000,3,1,1010,1,1973
4389200876,1.57E+06,4,2.75,2970,1.5,1918
6084600420,245000,4,2.25,2190,2,1986
6668900010,254950,2,1,700,1,1949
125059178,510000,6,4.5,3300,2,1980
2131701410,299950,3,2.25,1370,2,1990
3158500130,379950,4,2.5,2680,2,2011
6300500275,350000,3,1,1390,1,1926
3395040920,300000,3,2.5,1700,2,2000
1193000280,994000,3,2.25,2510,1.5,1932
8022900005,315000,3,1.5,1700,1,1956
1774000050,480500,4,2.5,2180,1,1968
1725800280,373000,3,1,1770,1.5,1926
8691390980,728000,4,2.5,3290,2,2003
1180008370,415000,4,3.5,3040,2,2002
9558020460,427500,4,2.5,2460,2,2003
3575302880,339300,3,2,970,1,1972
6671900095,313000,3,1.75,1320,1,1948
5637500094,431500,3,3.5,1900,2,2008
4310701330,415000,3,1.5,1220,1.5,1950
23520190,490000,3,1.75,1470,1,1978
98000130,1.43E+06,4,5,4630,2,2005
6829900080,275000,3,1.5,1400,1,1964
5370200170,325000,2,1,1070,1,1942
3885805896,1.18E+06,5,3.75,3630,1.5,2004
9550200470,690000,4,1.5,1970,2.5,1909
6111400020,410000,4,2,2010,2,1953
5135000050,960000,4,2.5,2820,1,1952
8029510010,299250,3,2.5,2530,2,1990
4438400050,239000,2,1,710,1,1953
7831800460,235000,2,1,1210,1,1949
2425069069,587000,3,2.25,2370,2,1979
8029550020,431000,4,2.5,2300,2,2001
7533800170,1.64E+06,3,2.5,3110,2,1946
9460000010,285000,3,1.75,1990,1,1961
2600130020,778000,3,3,2630,1,1987
4037700285,415000,3,1,1300,1,1958
8682261190,550285,2,1.75,1680,1,2004
5453700020,910000,3,2.25,2180,1,1966
4139400630,860000,3,2.5,2770,2,1991
9550201495,765000,3,1.75,2120,2,1920
9808610190,782000,4,2.5,2830,2,1979
7443000514,525000,3,3.5,1370,2,2000
1823099056,745000,3,2.5,2810,2,1995
6055000010,470000,3,3.5,3520,2,2005
